162|Close_NoOpen|20774.51|999290.6998333839|-709.3001666160437|0|0|0|0.0
163|Close_NoOpen|20297.09|999290.6998333839|-709.3001666160437|0|0|0|0.0
164|Close_NoOpen|20598.6|999290.6998333839|-709.3001666160437|0|0|0|0.0
165|Close_NoOpen|20817.91|999290.6998333839|-709.3001666160437|0|0|0|0.0
166|Long_Open|20631.58|999290.6998333839|-709.3001666160437|1|4.843500593911779|99929.06998333838|99929.06998333838
167|Close|20490.8|998509.5846178033|-1490.4153821966745|0|0|0|0.0
168|Close_NoOpen|20478.31|998509.5846178033|-1490.4153821966745|0|0|0|0.0
169|Long_Open|20148.22|998509.5846178033|-1490.4153821966745|1|4.955820338559948|99850.95846178032|99850.95846178032
170|Close|20206.26|998697.0818359791|-1302.9181640208938|0|0|0|0.0
171|Close_NoOpen|21146.71|998697.0818359791|-1302.9181640208938|0|0|0|0.0
172|Close_NoOpen|21294.08|998697.0818359791|-1302.9181640208938|0|0|0|0.0
173|Close_NoOpen|20908.79|998697.0818359791|-1302.9181640208938|0|0|0|0.0
174|Close_NoOpen|20592.62|998697.0818359791|-1302.9181640208938|0|0|0|0.0
175|Close_NoOpen|18549.79|998697.0818359791|-1302.9181640208938|0|0|0|0.0
176|Hold|15891.72|998697.0818359791|-1302.9181640208938|0|0|0|0.0
177|Close_NoOpen|17553.93|998697.0818359791|-1302.9181640208938|0|0|0|0.0
178|Close_NoOpen|17014.2|998697.0818359791|-1302.9181640208938|0|0|0|0.0
179|Close_NoOpen|16781.45|998697.0818359791|-1302.9181640208938|0|0|0|0.0
180|Close_NoOpen|16298.53|998697.0818359791|-1302.9181640208938|0|0|0|0.0
181|Hold|16587.39|998697.0818359791|-1302.9181640208938|0|0|0|0.0
182|Close_NoOpen|16879.54|998697.0818359791|-1302.9181640208938|0|0|0|0.0
183|Close_NoOpen|16643.82|998697.0818359791|-1302.9181640208938|0|0|0|0.0
184|Close_NoOpen|16680.75|998697.0818359791|-1302.9181640208938|0|0|0|0.0
185|Close_NoOpen|16677.0|998697.0818359791|-1302.9181640208938|0|0|0|0.0
186|Hold|16683.67|998697.0818359791|-1302.9181640208938|0|0|0|0.0
187|Close_NoOpen|16257.27|998697.0818359791|-1302.9181640208938|0|0|0|0.0
188|Hold|15756.6|998697.0818359791|-1302.9181640208938|0|0|0|0.0
189|Close_NoOpen|16207.0|998697.0818359791|-1302.9181640208938|0|0|0|0.0
190|Close_NoOpen|16585.23|998697.0818359791|-1302.9181640208938|0|0|0|0.0
191|Close_NoOpen|16586.52|998697.0818359791|-1302.9181640208938|0|0|0|0.0
192|Close_NoOpen|16510.68|998697.0818359791|-1302.9181640208938|0|0|0|0.0
193|Close_NoOpen|16449.84|998697.0818359791|-1302.9181640208938|0|0|0|0.0
194|Hold|16421.59|998697.0818359791|-1302.9181640208938|0|0|0|0.0
195|Close_NoOpen|16206.23|998697.0818359791|-1302.9181640208938|0|0|0|0.0
196|Close_NoOpen|16435.97|998697.0818359791|-1302.9181640208938|0|0|0|0.0
197|Close_NoOpen|17166.34|998697.0818359791|-1302.9181640208938|0|0|0|0.0
198|Close_NoOpen|16978.09|998697.0818359791|-1302.9181640208938|0|0|0|0.0
199|Close_NoOpen|17096.93|998697.0818359791|-1302.9181640208938|0|0|0|0.0
200|Close_NoOpen|16888.29|998697.0818359791|-1302.9181640208938|0|0|0|0.0
201|Close_NoOpen|17108.14|998697.0818359791|-1302.9181640208938|0|0|0|0.0
202|Close_NoOpen|16967.48|998697.0818359791|-1302.9181640208938|0|0|0|0.0
203|Close_NoOpen|17086.93|998697.0818359791|-1302.9181640208938|0|0|0|0.0
204|Long_Open|16837.64|998697.0818359791|-1302.9181640208938|1|5.931336468982465|99869.70818359792|99869.70818359792
205|Close|17225.36|1000894.6102057736|894.6102057736387|0|0|0|0.0
206|Close_NoOpen|17130.04|1000894.6102057736|894.6102057736387|0|0|0|0.0
207|Close_NoOpen|17128.95|1000894.6102057736|894.6102057736387|0|0|0|0.0
208|Close_NoOpen|17083.83|1000894.6102057736|894.6102057736387|0|0|0|0.0
209|Close_NoOpen|17207.12|1000894.6102057736|894.6102057736387|0|0|0|0.0
210|Close_NoOpen|17777.01|1000894.6102057736|894.6102057736387|0|0|0|0.0
211|Close_NoOpen|17804.53|1000894.6102057736|894.6102057736387|0|0|0|0.0
212|Long_Open|17358.98|1000894.6102057736|894.6102057736387|1|5.76586072572106|100089.46102057736|100089.46102057736
213|Close|16634.43|996621.0440103207|-3378.955989679306|0|0|0|0.0
214|Hold|16777.49|996621.0440103207|-3378.955989679306|0|0|0|0.0
215|Long_Open|16740.51|996621.0440103207|-3378.955989679306|1|5.953349354412266|99662.10440103208|99662.10440103208
216|Close|16437.64|994720.0940778678|-5279.905922132215|0|0|0|0.0
217|Close_NoOpen|16895.87|994720.0940778678|-5279.905922132215|0|0|0|0.0
218|Close_NoOpen|16823.94|994720.0940778678|-5279.905922132215|0|0|0|0.0
219|Hold|16817.45|994720.0940778678|-5279.905922132215|0|0|0|0.0
220|Close_NoOpen|16779.61|994720.0940778678|-5279.905922132215|0|0|0|0.0
221|Close_NoOpen|16834.7|994720.0940778678|-5279.905922132215|0|0|0|0.0
222|Close_NoOpen|16830.67|994720.0940778678|-5279.905922132215|0|0|0|0.0
223|Close_NoOpen|16919.34|994720.0940778678|-5279.905922132215|0|0|0|0.0
224|Close_NoOpen|16701.0|994720.0940778678|-5279.905922132215|0|0|0|0.0
225|Hold|16541.63|994720.0940778678|-5279.905922132215|0|0|0|0.0
226|Close_NoOpen|16624.0|994720.0940778678|-5279.905922132215|0|0|0|0.0
227|Close_NoOpen|16599.7|994720.0940778678|-5279.905922132215|0|0|0|0.0
228|Close_NoOpen|16525.78|994720.0940778678|-5279.905922132215|0|0|0|0.0
